t_s,robot_x,robot_y,robot_z,robot_qw,robot_qx,robot_qy,robot_qz,elevator_x,elevator_y,elevator_z,elevator_qw,elevator_qx,elevator_qy,elevator_qz,pivot_x,pivot_y,pivot_z,pivot_qw,pivot_qx,pivot_qy,pivot_qz
68.666553,4.546714,6.160626,0.000000,0.476229,0.000000,0.000000,0.879321,0.000000,0.000000,0.002133,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,0.862558,0.999431,0.000000,0.033741,0.000000
68.686550,4.620148,6.135314,0.000000,0.484666,0.000000,0.000000,0.874699,0.000000,0.000000,0.001792,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,0.862217,0.999431,0.000000,0.033741,0.000000
68.706528,4.702744,6.108249,0.000000,0.493050,0.000000,0.000000,0.870001,0.000000,0.000000,0.001848,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,0.862273,0.999431,0.000000,0.033741,0.000000
68.726562,4.782389,6.085536,0.000000,0.501732,0.000000,0.000000,0.865023,0.000000,0.000000,0.002009,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,0.862434,0.999404,0.000000,0.034508,0.000000
68.746559,4.855895,6.066210,0.000000,0.513030,0.000000,0.000000,0.858371,0.000000,0.000000,0.001885,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,0.862310,0.999404,0.000000,0.034508,0.000000
68.766538,4.912326,6.052989,0.000000,0.524700,0.000000,0.000000,0.851287,0.000000,0.000000,0.001687,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,0.862112,0.999404,0.000000,0.034508,0.000000
68.786535,4.950550,6.041679,0.000000,0.536807,0.000000,0.000000,0.843705,0.000000,0.000000,0.001705,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,0.862130,0.999322,0.000000,0.036807,0.000000
68.806550,4.970283,6.029250,0.000000,0.549032,0.000000,0.000000,0.835801,0.000000,0.000000,0.001705,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,0.862130,0.999205,0.000000,0.039873,0.000000
68.826584,4.991861,6.014677,0.000000,0.562601,0.000000,0.000000,0.826729,0.000000,0.000000,0.001687,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,0.862112,0.999174,0.000000,0.040639,0.000000
68.846544,5.009845,5.999327,0.000000,0.575549,0.000000,0.000000,0.817767,0.000000,0.000000,0.001650,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,0.862075,0.999174,0.000000,0.040639,0.000000
68.866541,5.021189,5.987424,0.000000,0.587909,0.000000,0.000000,0.808927,0.000000,0.000000,0.001631,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,0.862056,0.999205,0.000000,0.039873,0.000000
68.886556,5.031140,5.977845,0.000000,0.599500,0.000000,0.000000,0.800375,0.000000,0.000000,0.001755,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,0.862180,0.999205,0.000000,0.039873,0.000000
68.906590,5.030579,5.965724,0.000000,0.610986,0.000000,0.000000,0.791642,0.000000,0.000000,0.001705,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,0.862130,0.999174,0.000000,0.040639,0.000000
68.926531,5.034843,5.949715,0.000000,0.623582,0.000000,0.000000,0.781758,0.000000,0.000000,0.002586,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,0.863011,0.999174,0.000000,0.040639,0.000000
68.946528,5.040789,5.930843,0.000000,0.635482,0.000000,0.000000,0.772116,0.000000,0.000000,0.006858,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,0.867283,0.999174,0.000000,0.040639,0.000000
68.966544,5.043217,5.909360,0.000000,0.646757,0.000000,0.000000,0.762696,0.000000,0.000000,0.016594,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,0.877019,0.999174,0.000000,0.040639,0.000000
68.986541,5.042495,5.887103,0.000000,0.657785,0.000000,0.000000,0.753206,0.000000,0.000000,0.033387,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,0.893812,0.999235,0.000000,0.039107,0.000000
69.006983,5.038230,5.861822,0.000000,0.668815,0.000000,0.000000,0.743429,0.000000,0.000000,0.054856,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,0.915281,0.999235,0.000000,0.039107,0.000000
69.026534,5.032073,5.837365,0.000000,0.679947,0.000000,0.000000,0.733261,0.000000,0.000000,0.081291,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,0.941716,0.999235,0.000000,0.039107,0.000000
69.046531,5.028011,5.822270,0.000000,0.690525,0.000000,0.000000,0.723308,0.000000,0.000000,0.111485,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,0.971910,0.999174,0.000000,0.040639,0.000000
69.066547,5.023883,5.808895,0.000000,0.699966,0.000000,0.000000,0.714176,0.000000,0.000000,0.146137,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.006562,0.999078,0.000000,0.042938,0.000000
69.086544,5.019924,5.789500,0.000000,0.709590,0.000000,0.000000,0.704615,0.000000,0.000000,0.182687,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.043112,0.998941,0.000000,0.046003,0.000000
69.106541,5.016593,5.770904,0.000000,0.719832,0.000000,0.000000,0.694148,0.000000,0.000000,0.221537,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.081962,0.998795,0.000000,0.049068,0.000000
69.126556,5.014091,5.750762,0.000000,0.730314,0.000000,0.000000,0.683112,0.000000,0.000000,0.262818,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.123243,0.998640,0.000000,0.052132,0.000000
69.146571,5.012756,5.729981,0.000000,0.739965,0.000000,0.000000,0.672646,0.000000,0.000000,0.306518,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.166943,0.998559,0.000000,0.053664,0.000000
69.166828,5.012586,5.708088,0.000000,0.744398,0.000000,0.000000,0.667736,0.000000,0.000000,0.355358,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.215783,0.998906,0.000000,0.046769,0.000000
69.186565,5.012482,5.682924,0.000000,0.756046,0.000000,0.000000,0.654519,0.000000,0.000000,0.397315,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.257740,0.999640,0.000000,0.026841,0.000000
69.206544,5.014243,5.663688,0.000000,0.763154,0.000000,0.000000,0.646217,0.000000,0.000000,0.443440,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.303865,0.999993,0.000000,-0.003835,0.000000
69.226578,5.015576,5.640991,0.000000,0.771027,0.000000,0.000000,0.636803,0.000000,0.000000,0.491220,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.351645,0.999294,0.000000,-0.037574,0.000000
69.246537,5.016490,5.615147,0.000000,0.779834,0.000000,0.000000,0.625986,0.000000,0.000000,0.540978,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.401403,0.997618,0.000000,-0.068974,0.000000
69.266534,5.019095,5.596460,0.000000,0.788947,0.000000,0.000000,0.614461,0.000000,0.000000,0.592869,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.453294,0.995334,0.000000,-0.096490,0.000000
69.286550,5.020658,5.574837,0.000000,0.797904,0.000000,0.000000,0.602784,0.000000,0.000000,0.644903,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.505328,0.993822,0.000000,-0.110984,0.000000
69.306695,5.021942,5.553683,0.000000,0.806490,0.000000,0.000000,0.591247,0.000000,0.000000,0.691747,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.552172,0.993564,0.000000,-0.113271,0.000000
69.326544,5.022881,5.532887,0.000000,0.814937,0.000000,0.000000,0.579549,0.000000,0.000000,0.731267,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.591692,0.993651,0.000000,-0.112509,0.000000
69.346540,5.023477,5.512631,0.000000,0.823051,0.000000,0.000000,0.567968,0.000000,0.000000,0.758317,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.618742,0.993389,0.000000,-0.114795,0.000000
69.366537,5.093715,5.494394,0.000000,0.830749,0.000000,0.000000,0.556647,0.000000,0.000000,0.774787,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.635212,0.993301,0.000000,-0.115557,0.000000
69.386553,5.093897,5.475234,0.000000,0.837661,0.000000,0.000000,0.546190,0.000000,0.000000,0.783357,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.643782,0.993032,0.000000,-0.117842,0.000000
69.406587,5.165044,5.451742,0.000000,0.843520,0.000000,0.000000,0.537098,0.000000,0.000000,0.785992,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.646417,0.993032,0.000000,-0.117842,0.000000
69.426547,5.228908,5.432042,0.000000,0.848476,0.000000,0.000000,0.529233,0.000000,0.000000,0.785620,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.646045,0.993122,0.000000,-0.117080,0.000000
69.446544,5.226788,5.415430,0.000000,0.852611,0.000000,0.000000,0.522546,0.000000,0.000000,0.787394,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.647819,0.993651,0.000000,-0.112509,0.000000
69.466559,5.283259,5.397112,0.000000,0.855713,0.000000,0.000000,0.517450,0.000000,0.000000,0.791976,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.652401,0.994322,0.000000,-0.106410,0.000000
69.486537,5.275548,5.381208,0.000000,0.858012,0.000000,0.000000,0.513630,0.000000,0.000000,0.801948,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.662373,0.995260,0.000000,-0.097254,0.000000
69.506534,5.314317,5.362488,0.000000,0.859606,0.000000,0.000000,0.510958,0.000000,0.000000,0.814195,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.674620,0.996378,0.000000,-0.085033,0.000000
69.526531,5.292922,5.348508,0.000000,0.861084,0.000000,0.000000,0.508463,0.000000,0.000000,0.822474,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.682899,0.997001,0.000000,-0.077389,0.000000
69.546528,5.311790,5.334843,0.000000,0.862254,0.000000,0.000000,0.506476,0.000000,0.000000,0.822387,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.682812,0.997290,0.000000,-0.073565,0.000000
69.566543,5.322556,5.325583,0.000000,0.864837,0.000000,0.000000,0.502052,0.000000,0.000000,0.822170,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.682595,0.997234,0.000000,-0.074329,0.000000
69.586559,5.292483,5.321941,0.000000,0.867043,0.000000,0.000000,0.498233,0.000000,0.000000,0.822046,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.682471,0.997234,0.000000,-0.074329,0.000000
69.606556,5.307989,5.317310,0.000000,0.868048,0.000000,0.000000,0.496480,0.000000,0.000000,0.822368,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.682793,0.997825,0.000000,-0.065913,0.000000
69.626664,5.274877,5.315056,0.000000,0.868393,0.000000,0.000000,0.495877,0.000000,0.000000,0.822368,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.682793,0.998870,0.000000,-0.047535,0.000000
69.646531,5.286064,5.310458,0.000000,0.868090,0.000000,0.000000,0.496408,0.000000,0.000000,0.822387,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.682812,0.999753,0.000000,-0.022241,0.000000
69.666547,5.291137,5.305533,0.000000,0.867479,0.000000,0.000000,0.497473,0.000000,0.000000,0.822424,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.682849,0.999858,0.000000,0.016873,0.000000
69.686525,5.257698,5.303243,0.000000,0.867145,0.000000,0.000000,0.498055,0.000000,0.000000,0.822406,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.682831,0.998476,0.000000,0.055195,0.000000
69.706540,5.263934,5.297839,0.000000,0.866825,0.000000,0.000000,0.498613,0.000000,0.000000,0.822350,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.682775,0.995033,0.000000,0.099544,0.000000
69.726537,5.233545,5.294586,0.000000,0.866370,0.000000,0.000000,0.499402,0.000000,0.000000,0.822492,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.682917,0.989950,0.000000,0.141418,0.000000
69.746534,5.245125,5.289793,0.000000,0.865764,0.000000,0.000000,0.500452,0.000000,0.000000,0.822455,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.682880,0.984480,0.000000,0.175494,0.000000
69.766587,5.254984,5.285822,0.000000,0.865629,0.000000,0.000000,0.500686,0.000000,0.000000,0.822133,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.682558,0.979104,0.000000,0.203358,0.000000
69.786899,5.253078,5.281013,0.000000,0.865647,0.000000,0.000000,0.500656,0.000000,0.000000,0.822976,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.683401,0.974855,0.000000,0.222841,0.000000
69.806580,5.219637,5.278386,0.000000,0.866390,0.000000,0.000000,0.499369,0.000000,0.000000,0.823807,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.684232,0.974512,0.000000,0.224337,0.000000
69.826540,5.213744,5.274113,0.000000,0.867441,0.000000,0.000000,0.497541,0.000000,0.000000,0.823156,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.683581,0.976037,0.000000,0.217604,0.000000
69.846556,5.207171,5.270116,0.000000,0.868487,0.000000,0.000000,0.495711,0.000000,0.000000,0.823051,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.683476,0.977516,0.000000,0.210862,0.000000
69.866553,5.200392,5.266331,0.000000,0.869170,0.000000,0.000000,0.494514,0.000000,0.000000,0.822995,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.683420,0.977999,0.000000,0.208612,0.000000
69.886605,5.171647,5.266457,0.000000,0.869158,0.000000,0.000000,0.494535,0.000000,0.000000,0.822889,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.683314,0.978948,0.000000,0.204109,0.000000
69.907641,5.156927,5.264163,0.000000,0.868846,0.000000,0.000000,0.495082,0.000000,0.000000,0.822747,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.683172,0.979570,0.000000,0.201105,0.000000
69.926655,5.144058,5.261643,0.000000,0.868362,0.000000,0.000000,0.495931,0.000000,0.000000,0.822908,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.683333,0.979877,0.000000,0.199602,0.000000
69.946670,5.133679,5.259082,0.000000,0.867886,0.000000,0.000000,0.496764,0.000000,0.000000,0.822889,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.683314,0.979877,0.000000,0.199602,0.000000
69.966537,5.108417,5.261605,0.000000,0.867313,0.000000,0.000000,0.497762,0.000000,0.000000,0.822833,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.683258,0.979570,0.000000,0.201105,0.000000
69.986534,5.098829,5.259404,0.000000,0.867396,0.000000,0.000000,0.497618,0.000000,0.000000,0.822765,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.683190,0.978317,0.000000,0.207111,0.000000
70.006549,5.079408,5.261998,0.000000,0.867289,0.000000,0.000000,0.497806,0.000000,0.000000,0.822833,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.683258,0.977191,0.000000,0.212361,0.000000
70.026546,5.064417,5.264305,0.000000,0.867038,0.000000,0.000000,0.498242,0.000000,0.000000,0.822796,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.683221,0.975870,0.000000,0.218353,0.000000
70.046543,5.048405,5.267402,0.000000,0.866703,0.000000,0.000000,0.498824,0.000000,0.000000,0.822927,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.683352,0.975195,0.000000,0.221346,0.000000
70.066837,5.036929,5.270111,0.000000,0.866512,0.000000,0.000000,0.499156,0.000000,0.000000,0.822964,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.683389,0.975025,0.000000,0.222094,0.000000
70.086537,5.028611,5.272455,0.000000,0.866404,0.000000,0.000000,0.499343,0.000000,0.000000,0.822871,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.683296,0.975195,0.000000,0.221346,0.000000
70.106534,5.021205,5.275070,0.000000,0.866560,0.000000,0.000000,0.499073,0.000000,0.000000,0.822871,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.683296,0.975195,0.000000,0.221346,0.000000
70.126549,5.015494,5.277592,0.000000,0.867062,0.000000,0.000000,0.498200,0.000000,0.000000,0.822927,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.683352,0.975195,0.000000,0.221346,0.000000
70.146528,5.008577,5.281943,0.000000,0.867956,0.000000,0.000000,0.496641,0.000000,0.000000,0.822871,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.683296,0.975195,0.000000,0.221346,0.000000
70.166543,5.005612,5.284644,0.000000,0.868978,0.000000,0.000000,0.494851,0.000000,0.000000,0.822455,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.682880,0.975365,0.000000,0.220598,0.000000
70.187115,5.007256,5.278063,0.000000,0.869847,0.000000,0.000000,0.493321,0.000000,0.000000,0.822548,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.682973,0.975534,0.000000,0.219850,0.000000
70.206852,5.010457,5.271435,0.000000,0.870681,0.000000,0.000000,0.491848,0.000000,0.000000,0.822784,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.683209,0.975534,0.000000,0.219850,0.000000
70.226534,5.010377,5.271418,0.000000,0.871329,0.000000,0.000000,0.490700,0.000000,0.000000,0.822815,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.683240,0.975534,0.000000,0.219850,0.000000
70.246531,5.010401,5.271975,0.000000,0.871552,0.000000,0.000000,0.490303,0.000000,0.000000,0.822747,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.683172,0.975534,0.000000,0.219850,0.000000
70.266546,5.013971,5.265209,0.000000,0.871707,0.000000,0.000000,0.490027,0.000000,0.000000,0.822747,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.683172,0.975534,0.000000,0.219850,0.000000
70.286543,5.017408,5.257503,0.000000,0.871822,0.000000,0.000000,0.489823,0.000000,0.000000,0.822747,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.683172,0.975534,0.000000,0.219850,0.000000
70.306633,5.020749,5.249649,0.000000,0.872002,0.000000,0.000000,0.489502,0.000000,0.000000,0.822492,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.682917,0.975534,0.000000,0.219850,0.000000
70.326556,5.022933,5.244815,0.000000,0.872085,0.000000,0.000000,0.489354,0.000000,0.000000,0.822511,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.682936,0.975534,0.000000,0.219850,0.000000
70.346534,5.021539,5.246402,0.000000,0.871956,0.000000,0.000000,0.489584,0.000000,0.000000,0.822548,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.682973,0.975365,0.000000,0.220598,0.000000
70.366549,5.022025,5.245287,0.000000,0.871541,0.000000,0.000000,0.490323,0.000000,0.000000,0.822492,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.682917,0.975365,0.000000,0.220598,0.000000
70.386602,5.020203,5.247801,0.000000,0.871258,0.000000,0.000000,0.490825,0.000000,0.000000,0.822585,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.683010,0.975365,0.000000,0.220598,0.000000
70.406543,5.020998,5.247921,0.000000,0.870788,0.000000,0.000000,0.491658,0.000000,0.000000,0.822635,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.683060,0.975534,0.000000,0.219850,0.000000
70.426540,5.019543,5.250763,0.000000,0.870246,0.000000,0.000000,0.492618,0.000000,0.000000,0.822604,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.683029,0.975702,0.000000,0.219101,0.000000
70.447594,5.020145,5.253029,0.000000,0.869669,0.000000,0.000000,0.493636,0.000000,0.000000,0.822548,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.682973,0.975702,0.000000,0.219101,0.000000
70.466534,5.018985,5.256217,0.000000,0.869420,0.000000,0.000000,0.494073,0.000000,0.000000,0.822548,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.682973,0.976370,0.000000,0.216107,0.000000
70.487273,5.020333,5.257096,0.000000,0.869304,0.000000,0.000000,0.494277,0.000000,0.000000,0.822691,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.683116,0.976864,0.000000,0.213860,0.000000
70.506546,5.019048,5.260595,0.000000,0.869577,0.000000,0.000000,0.493798,0.000000,0.000000,0.822691,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.683116,0.976700,0.000000,0.214609,0.000000
70.526543,5.020209,5.261221,0.000000,0.869829,0.000000,0.000000,0.493354,0.000000,0.000000,0.822616,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.683041,0.976700,0.000000,0.214609,0.000000
70.546670,5.020882,5.262233,0.000000,0.870095,0.000000,0.000000,0.492883,0.000000,0.000000,0.822616,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.683041,0.975870,0.000000,0.218353,0.000000
70.566537,5.019930,5.264328,0.000000,0.870391,0.000000,0.000000,0.492362,0.000000,0.000000,0.822635,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.683060,0.975534,0.000000,0.219850,0.000000
70.586552,5.020626,5.264549,0.000000,0.870475,0.000000,0.000000,0.492212,0.000000,0.000000,0.822654,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.683079,0.975534,0.000000,0.219850,0.000000
70.606531,5.021173,5.264744,0.000000,0.870483,0.000000,0.000000,0.492199,0.000000,0.000000,0.822635,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.683060,0.975534,0.000000,0.219850,0.000000
70.626546,5.020188,5.266086,0.000000,0.870542,0.000000,0.000000,0.492095,0.000000,0.000000,0.822635,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.683060,0.975870,0.000000,0.218353,0.000000
70.646599,5.020361,5.266515,0.000000,0.870593,0.000000,0.000000,0.492004,0.000000,0.000000,0.822616,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.683041,0.975870,0.000000,0.218353,0.000000
70.666540,5.020230,5.267307,0.000000,0.870710,0.000000,0.000000,0.491798,0.000000,0.000000,0.822616,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.683041,0.975870,0.000000,0.218353,0.000000
70.686555,5.019061,5.268331,0.000000,0.870922,0.000000,0.000000,0.491422,0.000000,0.000000,0.822616,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.683041,0.975870,0.000000,0.218353,0.000000
70.706552,5.019511,5.268625,0.000000,0.871110,0.000000,0.000000,0.491087,0.000000,0.000000,0.822616,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.683041,0.975870,0.000000,0.218353,0.000000
70.726549,5.019986,5.268292,0.000000,0.871346,0.000000,0.000000,0.490670,0.000000,0.000000,0.822616,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.683041,0.975870,0.000000,0.218353,0.000000
70.746546,5.021029,5.268302,0.000000,0.871543,0.000000,0.000000,0.490318,0.000000,0.000000,0.822616,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.683041,0.975870,0.000000,0.218353,0.000000
70.766580,5.021912,5.268563,0.000000,0.871641,0.000000,0.000000,0.490144,0.000000,0.000000,0.822635,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.683060,0.975870,0.000000,0.218353,0.000000
70.787115,5.024540,5.269891,0.000000,0.872218,0.000000,0.000000,0.489118,0.000000,0.000000,0.822635,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.683060,0.975870,0.000000,0.218353,0.000000
70.806537,5.027394,5.271524,0.000000,0.872754,0.000000,0.000000,0.488160,0.000000,0.000000,0.822654,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.683079,0.975870,0.000000,0.218353,0.000000
70.826534,5.029758,5.275249,0.000000,0.873183,0.000000,0.000000,0.487393,0.000000,0.000000,0.822654,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.683079,0.975870,0.000000,0.218353,0.000000
70.846531,5.031720,5.276632,0.000000,0.873300,0.000000,0.000000,0.487184,0.000000,0.000000,0.822635,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.683060,0.975870,0.000000,0.218353,0.000000
70.866546,5.030240,5.279267,0.000000,0.873456,0.000000,0.000000,0.486904,0.000000,0.000000,0.822635,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.683060,0.975870,0.000000,0.218353,0.000000
70.886543,5.026003,5.279882,0.000000,0.873622,0.000000,0.000000,0.486605,0.000000,0.000000,0.822635,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.683060,0.975870,0.000000,0.218353,0.000000
70.906540,5.022387,5.278993,0.000000,0.873536,0.000000,0.000000,0.486759,0.000000,0.000000,0.822635,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.683060,0.976204,0.000000,0.216856,0.000000
70.926537,5.019590,5.278548,0.000000,0.873627,0.000000,0.000000,0.486596,0.000000,0.000000,0.822635,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.683060,0.976037,0.000000,0.217604,0.000000
70.946534,5.015693,5.277822,0.000000,0.873492,0.000000,0.000000,0.486838,0.000000,0.000000,0.822616,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.683041,0.976037,0.000000,0.217604,0.000000
70.966605,5.010711,5.276433,0.000000,0.873414,0.000000,0.000000,0.486978,0.000000,0.000000,0.822616,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.683041,0.975702,0.000000,0.219101,0.000000
70.986527,5.009885,5.276581,0.000000,0.872932,0.000000,0.000000,0.487842,0.000000,0.000000,0.822709,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.683134,0.975534,0.000000,0.219850,0.000000
71.006543,5.009702,5.276605,0.000000,0.871813,0.000000,0.000000,0.489838,0.000000,0.000000,0.822709,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.683134,0.975534,0.000000,0.219850,0.000000
71.026540,5.011792,5.277110,0.000000,0.870377,0.000000,0.000000,0.492386,0.000000,0.000000,0.822691,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.683116,0.975534,0.000000,0.219850,0.000000
71.046592,5.014346,5.277829,0.000000,0.868912,0.000000,0.000000,0.494967,0.000000,0.000000,0.822691,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.683116,0.975534,0.000000,0.219850,0.000000
71.066552,5.016996,5.278547,0.000000,0.867616,0.000000,0.000000,0.497235,0.000000,0.000000,0.822604,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.683029,0.975534,0.000000,0.219850,0.000000
71.086549,5.020619,5.279943,0.000000,0.866645,0.000000,0.000000,0.498925,0.000000,0.000000,0.822585,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.683010,0.975702,0.000000,0.219101,0.000000
71.106527,5.024405,5.280545,0.000000,0.865999,0.000000,0.000000,0.500046,0.000000,0.000000,0.822604,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.683029,0.975870,0.000000,0.218353,0.000000
71.126543,5.028431,5.282230,0.000000,0.865488,0.000000,0.000000,0.500929,0.000000,0.000000,0.822604,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.683029,0.975870,0.000000,0.218353,0.000000
